v,vw,o,c,h,l,t,n,timestamp
13,1964.2985,1964.51,1964.41,1964.51,1964.23,1686271500000,13,2023-06-09 00:45:00
13,1964.3946,1964.26,1964.13,1964.65,1964.13,1686271800000,13,2023-06-09 00:50:00
14,1963.7343,1964.46,1963.49,1964.46,1962.7,1686272100000,14,2023-06-09 00:55:00
14,1964.1779,1963.3,1964.92,1964.93,1963.3,1686272400000,14,2023-06-09 01:00:00
13,1965.0408,1964.96,1964.71,1965.65,1964.44,1686272700000,13,2023-06-09 01:05:00
13,1964.9262,1964.83,1964.9,1965.38,1964.71,1686273000000,13,2023-06-09 01:10:00
13,1964.6162,1964.62,1963.91,1965.0,1963.91,1686273300000,13,2023-06-09 01:15:00
13,1963.7154,1963.94,1963.98,1964.21,1963.33,1686273600000,13,2023-06-09 01:20:00
14,1963.6014,1964.02,1963.54,1964.02,1962.8,1686273900000,14,2023-06-09 01:25:00
13,1963.61,1963.52,1963.57,1963.95,1963.2,1686274200000,13,2023-06-09 01:30:00
13,1964.3208,1963.92,1964.94,1964.94,1963.2,1686274500000,13,2023-06-09 01:35:00
13,1964.7308,1964.6,1964.49,1964.92,1964.33,1686274800000,13,2023-06-09 01:40:00
13,1964.7784,1964.61,1964.96,1965.06,1964.53,1686275100000,13,2023-06-09 01:45:00
13,1964.8715,1964.97,1964.38,1965.17,1964.38,1686275400000,13,2023-06-09 01:50:00
15,1964.0273,1963.4,1964.25,1964.55,1963.3,1686275700000,15,2023-06-09 01:55:00
12,1964.1,1964.34,1964.02,1964.4,1963.87,1686276000000,12,2023-06-09 02:00:00
13,1964.0285,1964.06,1963.88,1964.14,1963.86,1686276300000,13,2023-06-09 02:05:00
13,1964.0538,1963.76,1963.83,1964.35,1963.76,1686276600000,13,2023-06-09 02:10:00
13,1963.9446,1963.85,1964.18,1964.18,1963.74,1686276900000,13,2023-06-09 02:15:00
15,1964.2387,1964.15,1964.11,1964.64,1963.6,1686277200000,15,2023-06-09 02:20:00
13,1963.8739,1963.97,1963.76,1964.22,1963.68,1686277500000,13,2023-06-09 02:25:00
13,1963.7423,1963.81,1963.96,1963.96,1963.57,1686277800000,13,2023-06-09 02:30:00
14,1964.0057,1964.01,1964.13,1964.21,1963.4,1686278100000,14,2023-06-09 02:35:00
13,1964.0731,1964.12,1963.93,1964.37,1963.35,1686278400000,13,2023-06-09 02:40:00
14,1963.8293,1963.95,1963.71,1964.34,1963.1,1686278700000,14,2023-06-09 02:45:00
13,1963.8792,1963.82,1964.24,1964.24,1963.68,1686279000000,13,2023-06-09 02:50:00
14,1964.1379,1964.15,1964.21,1964.36,1963.4,1686279300000,14,2023-06-09 02:55:00
12,1964.3609,1964.21,1964.81,1964.81,1964.0,1686279600000,12,2023-06-09 03:00:00
13,1964.5631,1964.79,1964.57,1964.79,1964.32,1686279900000,13,2023-06-09 03:05:00
13,1964.3108,1964.5,1964.25,1964.5,1964.12,1686280200000,13,2023-06-09 03:10:00
13,1964.4692,1964.34,1964.63,1964.65,1964.27,1686280500000,13,2023-06-09 03:15:00
13,1964.45,1964.68,1964.46,1964.68,1964.28,1686280800000,13,2023-06-09 03:20:00
13,1964.3292,1964.55,1964.45,1964.56,1964.14,1686281100000,13,2023-06-09 03:25:00
13,1964.2454,1964.3,1964.24,1964.42,1964.02,1686281400000,13,2023-06-09 03:30:00
12,1964.2658,1964.31,1964.39,1964.39,1964.02,1686281700000,12,2023-06-09 03:35:00
13,1964.6046,1964.37,1964.58,1964.86,1964.3,1686282000000,13,2023-06-09 03:40:00
13,1964.5031,1964.43,1964.35,1964.67,1964.31,1686282300000,13,2023-06-09 03:45:00
13,1963.9531,1964.21,1963.7,1964.31,1963.7,1686282600000,13,2023-06-09 03:50:00
13,1963.8077,1963.7,1963.72,1963.9,1963.7,1686282900000,13,2023-06-09 03:55:00
13,1963.8354,1963.62,1963.99,1963.99,1963.62,1686283200000,13,2023-06-09 04:00:00
15,1963.8607,1963.91,1963.98,1964.03,1963.0,1686283500000,15,2023-06-09 04:05:00
14,1963.5243,1963.82,1963.38,1963.98,1962.7,1686283800000,14,2023-06-09 04:10:00
13,1963.1492,1963.26,1963.04,1963.38,1962.84,1686284100000,13,2023-06-09 04:15:00
13,1962.9285,1962.95,1962.77,1963.1,1962.77,1686284400000,13,2023-06-09 04:20:00
13,1962.8246,1962.79,1962.9,1963.02,1962.64,1686284700000,13,2023-06-09 04:25:00
14,1962.5736,1961.9,1962.31,1962.9,1961.9,1686285000000,14,2023-06-09 04:30:00
13,1962.6362,1962.43,1962.74,1962.91,1962.31,1686285300000,13,2023-06-09 04:35:00
13,1962.7246,1962.55,1962.94,1962.94,1962.55,1686285600000,13,2023-06-09 04:40:00
15,1962.8687,1962.1,1963.16,1963.16,1961.9,1686285900000,15,2023-06-09 04:45:00
13,1962.9454,1962.91,1962.91,1963.16,1962.79,1686286200000,13,2023-06-09 04:50:00
12,1963.0158,1962.79,1963.14,1963.24,1962.79,1686286500000,12,2023-06-09 04:55:00
13,1963.1323,1962.96,1963.43,1963.43,1962.6,1686286800000,13,2023-06-09 05:00:00
13,1963.4677,1963.42,1963.82,1963.82,1963.19,1686287100000,13,2023-06-09 05:05:00
13,1963.6715,1963.92,1963.58,1963.92,1963.46,1686287400000,13,2023-06-09 05:10:00
13,1963.5677,1963.56,1963.4,1963.63,1963.4,1686287700000,13,2023-06-09 05:15:00
13,1963.3062,1963.42,1963.17,1963.42,1963.17,1686288000000,13,2023-06-09 05:20:00
15,1962.7813,1962.3,1963.03,1963.19,1962.0,1686288300000,15,2023-06-09 05:25:00
14,1963.2729,1963.17,1963.62,1963.73,1962.8,1686288600000,14,2023-06-09 05:30:00
13,1963.89,1963.72,1963.66,1964.37,1963.62,1686288900000,13,2023-06-09 05:35:00
13,1963.9092,1963.35,1963.97,1964.3,1963.35,1686289200000,13,2023-06-09 05:40:00
13,1964.4846,1964.41,1965.02,1965.04,1963.97,1686289500000,13,2023-06-09 05:45:00
14,1964.9271,1964.98,1965.15,1965.19,1964.4,1686289800000,14,2023-06-09 05:50:00
13,1964.64,1964.94,1964.69,1965.15,1964.36,1686290100000,13,2023-06-09 05:55:00
13,1964.4631,1964.39,1964.62,1964.69,1964.09,1686290400000,13,2023-06-09 06:00:00
13,1964.9192,1964.93,1964.7,1965.13,1964.62,1686290700000,13,2023-06-09 06:05:00
13,1964.5277,1964.58,1964.09,1964.88,1964.09,1686291000000,13,2023-06-09 06:10:00
13,1964.7377,1964.47,1964.67,1965.07,1964.09,1686291300000,13,2023-06-09 06:15:00
13,1964.4454,1964.37,1964.43,1964.67,1964.25,1686291600000,13,2023-06-09 06:20:00
13,1964.5785,1964.47,1964.81,1964.81,1964.43,1686291900000,13,2023-06-09 06:25:00
13,1964.58,1964.72,1964.69,1964.81,1964.31,1686292200000,13,2023-06-09 06:30:00
13,1964.8215,1964.48,1964.92,1965.18,1964.48,1686292500000,13,2023-06-09 06:35:00
13,1964.8084,1964.86,1964.78,1964.96,1964.59,1686292800000,13,2023-06-09 06:40:00
14,1964.8443,1965.19,1964.96,1965.26,1963.9,1686293100000,14,2023-06-09 06:45:00
13,1965.1892,1965.09,1965.23,1965.52,1964.3,1686293400000,13,2023-06-09 06:50:00
14,1965.0257,1965.22,1965.72,1965.72,1963.8,1686293700000,14,2023-06-09 06:55:00
13,1965.05,1965.4,1964.18,1965.56,1964.18,1686294000000,13,2023-06-09 07:00:00
13,1964.7046,1964.68,1965.22,1965.22,1963.9,1686294300000,13,2023-06-09 07:05:00
13,1964.6154,1964.8,1964.52,1965.03,1964.25,1686294600000,13,2023-06-09 07:10:00
15,1964.0973,1964.35,1963.59,1964.35,1963.4,1686294900000,15,2023-06-09 07:15:00
14,1963.8486,1963.95,1963.7,1964.18,1963.0,1686295200000,14,2023-06-09 07:20:00
13,1964.5738,1964.12,1964.66,1965.05,1964.0,1686295500000,13,2023-06-09 07:25:00
13,1964.5208,1964.74,1964.25,1964.93,1964.25,1686295800000,13,2023-06-09 07:30:00
13,1964.6,1964.32,1964.68,1965.01,1964.23,1686296100000,13,2023-06-09 07:35:00
13,1964.31,1964.68,1964.39,1964.68,1964.01,1686296400000,13,2023-06-09 07:40:00
13,1964.5077,1964.21,1964.5,1964.79,1964.21,1686296700000,13,2023-06-09 07:45:00
14,1964.0321,1964.32,1964.17,1964.41,1963.5,1686297000000,14,2023-06-09 07:50:00
13,1963.3531,1964.26,1963.14,1964.26,1962.91,1686297300000,13,2023-06-09 07:55:00
14,1962.5457,1963.28,1962.05,1963.28,1961.4,1686297600000,14,2023-06-09 08:00:00
13,1961.6577,1962.14,1961.48,1962.14,1960.86,1686297900000,13,2023-06-09 08:05:00
14,1960.7986,1960.84,1960.78,1961.13,1960.0,1686298200000,14,2023-06-09 08:10:00
13,1961.0154,1960.96,1960.98,1961.57,1960.71,1686298500000,13,2023-06-09 08:15:00
13,1961.2108,1961.2,1961.48,1961.5,1960.89,1686298800000,13,2023-06-09 08:20:00
15,1961.39,1961.18,1961.57,1961.71,1960.8,1686299100000,15,2023-06-09 08:25:00
13,1961.3408,1961.38,1961.35,1961.53,1961.21,1686299400000,13,2023-06-09 08:30:00
12,1961.5408,1961.43,1961.46,1961.8,1961.32,1686299700000,12,2023-06-09 08:35:00
14,1962.1129,1961.91,1962.09,1962.75,1961.4,1686300000000,14,2023-06-09 08:40:00
14,1961.9793,1961.87,1962.17,1962.32,1961.1,1686300300000,14,2023-06-09 08:45:00
13,1962.4,1962.04,1962.52,1963.09,1961.91,1686300600000,13,2023-06-09 08:50:00
13,1962.1992,1962.65,1962.08,1962.65,1961.91,1686300900000,13,2023-06-09 08:55:00
13,1962.2131,1962.14,1962.24,1962.48,1962.01,1686301200000,13,2023-06-09 09:00:00
12,1962.1658,1962.12,1962.29,1962.55,1961.75,1686301500000,12,2023-06-09 09:05:00
13,1962.3985,1962.65,1962.32,1962.72,1962.04,1686301800000,13,2023-06-09 09:10:00
15,1962.284,1962.12,1962.61,1962.72,1961.5,1686302100000,15,2023-06-09 09:15:00
13,1962.7531,1962.73,1962.61,1962.98,1962.44,1686302400000,13,2023-06-09 09:20:00
13,1962.7077,1962.36,1962.63,1962.98,1962.36,1686302700000,13,2023-06-09 09:25:00
13,1963.0277,1963.02,1962.77,1963.4,1962.65,1686303000000,13,2023-06-09 09:30:00
12,1963.03,1963.03,1963.54,1963.54,1962.66,1686303300000,12,2023-06-09 09:35:00
13,1963.3623,1963.41,1963.04,1963.7,1962.9,1686303600000,13,2023-06-09 09:40:00
13,1962.9715,1963.65,1962.49,1963.65,1962.36,1686303900000,13,2023-06-09 09:45:00
13,1962.5331,1962.84,1962.71,1962.84,1961.91,1686304200000,13,2023-06-09 09:50:00
14,1962.3457,1962.75,1961.97,1962.75,1961.5,1686304500000,14,2023-06-09 09:55:00
13,1961.9854,1962.6,1962.26,1962.6,1961.64,1686304800000,13,2023-06-09 10:00:00
14,1962.0557,1962.15,1961.99,1962.4,1961.2,1686305100000,14,2023-06-09 10:05:00
13,1962.2277,1961.95,1962.56,1962.75,1961.95,1686305400000,13,2023-06-09 10:10:00
14,1962.86,1962.45,1963.33,1963.33,1962.2,1686305700000,14,2023-06-09 10:15:00
13,1963.9054,1963.21,1964.36,1964.36,1963.21,1686306000000,13,2023-06-09 10:20:00
13,1964.3846,1964.32,1963.92,1964.9,1963.92,1686306300000,13,2023-06-09 10:25:00
14,1964.0086,1964.25,1963.81,1964.25,1963.5,1686306600000,14,2023-06-09 10:30:00
13,1963.56,1963.83,1963.3,1963.99,1963.19,1686306900000,13,2023-06-09 10:35:00
13,1963.1061,1963.19,1962.85,1963.35,1962.85,1686307200000,13,2023-06-09 10:40:00
13,1963.0,1963.23,1962.7,1963.48,1962.7,1686307500000,13,2023-06-09 10:45:00
13,1963.1261,1962.91,1963.68,1963.68,1962.86,1686307800000,13,2023-06-09 10:50:00
13,1963.4862,1963.34,1963.56,1963.64,1963.34,1686308100000,13,2023-06-09 10:55:00
14,1963.6371,1963.46,1963.85,1963.91,1962.8,1686308400000,14,2023-06-09 11:00:00
13,1963.4077,1963.59,1963.81,1963.81,1963.05,1686308700000,13,2023-06-09 11:05:00
12,1964.5608,1963.06,1964.84,1964.98,1963.06,1686309000000,12,2023-06-09 11:10:00
13,1964.4885,1964.57,1965.03,1965.03,1964.04,1686309300000,13,2023-06-09 11:15:00
13,1964.9723,1964.94,1965.29,1965.29,1964.59,1686309600000,13,2023-06-09 11:20:00
13,1965.9584,1965.4,1966.27,1966.55,1965.24,1686309900000,13,2023-06-09 11:25:00
13,1965.9269,1966.3,1965.43,1966.35,1965.43,1686310200000,13,2023-06-09 11:30:00
13,1965.3285,1965.24,1965.56,1965.79,1964.96,1686310500000,13,2023-06-09 11:35:00
13,1965.5416,1965.74,1965.23,1965.74,1965.23,1686310800000,13,2023-06-09 11:40:00
13,1965.5031,1965.56,1965.34,1965.94,1964.6,1686311100000,13,2023-06-09 11:45:00
7,1965.4643,1965.23,1965.64,1965.69,1965.23,1686311400000,7,2023-06-09 11:50:00
9,1966.3556,1966.62,1965.32,1966.78,1965.32,1686312000000,9,2023-06-09 12:00:00
12,1965.6825,1965.48,1966.72,1966.72,1965.02,1686312300000,12,2023-06-09 12:05:00
13,1966.2938,1966.4,1965.94,1966.66,1965.94,1686312600000,13,2023-06-09 12:10:00
13,1966.1131,1966.12,1965.91,1966.66,1965.83,1686312900000,13,2023-06-09 12:15:00
13,1965.1969,1964.66,1964.63,1965.85,1964.39,1686313200000,13,2023-06-09 12:20:00
13,1964.4323,1965.01,1964.81,1965.01,1963.94,1686313500000,13,2023-06-09 12:25:00
12,1968.4167,1967.07,1967.92,1971.94,1963.98,1686313800000,12,2023-06-09 12:30:00
13,1966.6792,1966.62,1966.03,1969.01,1965.66,1686314100000,13,2023-06-09 12:35:00
13,1965.8431,1966.57,1965.33,1966.84,1965.04,1686314400000,13,2023-06-09 12:40:00
13,1965.0339,1966.43,1964.16,1966.43,1963.56,1686314700000,13,2023-06-09 12:45:00
14,1964.0443,1964.32,1963.29,1964.81,1963.22,1686315000000,14,2023-06-09 12:50:00
13,1962.8785,1962.33,1962.9,1963.22,1962.33,1686315300000,13,2023-06-09 12:55:00
13,1963.3546,1963.18,1963.21,1964.42,1962.67,1686315600000,13,2023-06-09 13:00:00
13,1963.3131,1963.56,1963.63,1964.14,1962.62,1686315900000,13,2023-06-09 13:05:00
12,1963.645,1964.22,1963.28,1964.29,1962.68,1686316200000,12,2023-06-09 13:10:00
13,1962.9346,1962.75,1962.76,1963.57,1962.62,1686316500000,13,2023-06-09 13:15:00
13,1963.6139,1962.79,1964.63,1964.83,1962.77,1686316800000,13,2023-06-09 13:20:00
13,1963.5277,1964.59,1963.38,1964.59,1962.75,1686317100000,13,2023-06-09 13:25:00
13,1962.57,1963.13,1962.77,1963.74,1961.53,1686317400000,13,2023-06-09 13:30:00
13,1961.2446,1962.4,1959.89,1962.4,1959.89,1686317700000,13,2023-06-09 13:35:00
13,1957.9746,1958.64,1958.42,1960.1,1956.93,1686318000000,13,2023-06-09 13:40:00
13,1958.8215,1958.6,1958.88,1959.57,1957.55,1686318300000,13,2023-06-09 13:45:00
13,1959.0092,1958.47,1959.86,1959.9,1958.47,1686318600000,13,2023-06-09 13:50:00
13,1960.7977,1960.26,1961.81,1961.82,1959.71,1686318900000,13,2023-06-09 13:55:00
13,1960.8608,1961.67,1961.49,1961.67,1960.51,1686319200000,13,2023-06-09 14:00:00
13,1961.2346,1961.31,1961.94,1961.94,1960.82,1686319500000,13,2023-06-09 14:05:00
13,1962.2831,1962.04,1963.43,1963.43,1961.07,1686319800000,13,2023-06-09 14:10:00
14,1963.8272,1963.69,1964.45,1964.63,1962.7,1686320100000,14,2023-06-09 14:15:00
13,1965.4031,1965.16,1966.35,1966.37,1964.45,1686320400000,13,2023-06-09 14:20:00
12,1967.1058,1967.26,1966.91,1967.87,1966.44,1686320700000,12,2023-06-09 14:25:00
14,1965.6136,1966.64,1964.74,1966.91,1964.74,1686321000000,14,2023-06-09 14:30:00
13,1964.6969,1963.95,1965.42,1965.42,1963.95,1686321300000,13,2023-06-09 14:35:00
13,1965.68,1965.56,1965.42,1966.35,1965.1,1686321600000,13,2023-06-09 14:40:00
14,1964.5936,1965.94,1964.05,1966.27,1963.5,1686321900000,14,2023-06-09 14:45:00
13,1963.9231,1964.4,1964.43,1964.52,1963.59,1686322200000,13,2023-06-09 14:50:00
13,1963.7223,1964.24,1963.26,1964.35,1963.2,1686322500000,13,2023-06-09 14:55:00
14,1963.9557,1963.62,1964.57,1964.78,1963.23,1686322800000,14,2023-06-09 15:00:00
13,1964.8154,1965.22,1964.91,1965.22,1964.33,1686323100000,13,2023-06-09 15:05:00
13,1964.3085,1964.68,1963.35,1964.68,1963.35,1686323400000,13,2023-06-09 15:10:00
13,1963.93,1964.2,1963.92,1964.29,1963.73,1686323700000,13,2023-06-09 15:15:00
13,1963.3354,1963.71,1963.66,1963.92,1962.76,1686324000000,13,2023-06-09 15:20:00
14,1963.9822,1963.4,1962.89,1964.92,1962.89,1686324300000,14,2023-06-09 15:25:00
12,1963.0442,1963.22,1962.47,1963.51,1962.36,1686324600000,12,2023-06-09 15:30:00
13,1961.8785,1962.34,1961.84,1962.47,1961.5,1686324900000,13,2023-06-09 15:35:00
12,1961.1392,1961.73,1960.83,1961.73,1960.81,1686325200000,12,2023-06-09 15:40:00
13,1961.3631,1960.91,1961.25,1962.09,1960.83,1686325500000,13,2023-06-09 15:45:00
13,1961.5977,1961.33,1961.73,1961.94,1961.25,1686325800000,13,2023-06-09 15:50:00
13,1961.9908,1961.55,1962.08,1962.65,1961.39,1686326100000,13,2023-06-09 15:55:00
13,1961.5231,1962.11,1961.27,1962.11,1961.27,1686326400000,13,2023-06-09 16:00:00
13,1961.5831,1961.36,1961.47,1961.84,1961.27,1686326700000,13,2023-06-09 16:05:00
13,1961.4823,1961.28,1961.73,1961.85,1961.07,1686327000000,13,2023-06-09 16:10:00
14,1961.8421,1961.2,1962.17,1962.17,1961.2,1686327300000,14,2023-06-09 16:15:00
14,1962.1457,1962.13,1961.96,1962.45,1961.6,1686327600000,14,2023-06-09 16:20:00
13,1962.3254,1961.73,1962.61,1962.64,1961.73,1686327900000,13,2023-06-09 16:25:00
13,1962.0415,1962.62,1961.86,1962.62,1961.51,1686328200000,13,2023-06-09 16:30:00
14,1961.7114,1961.0,1961.75,1962.02,1961.0,1686328500000,14,2023-06-09 16:35:00
15,1961.7313,1961.65,1961.96,1962.01,1961.0,1686328800000,15,2023-06-09 16:40:00
12,1961.2775,1961.26,1961.59,1961.96,1960.94,1686329100000,12,2023-06-09 16:45:00
14,1961.4743,1961.67,1961.11,1961.86,1960.7,1686329400000,14,2023-06-09 16:50:00
13,1961.1384,1961.15,1961.14,1961.38,1960.98,1686329700000,13,2023-06-09 16:55:00
15,1960.9467,1960.6,1961.08,1961.42,1960.39,1686330000000,15,2023-06-09 17:00:00
13,1961.2392,1960.94,1961.18,1961.5,1960.94,1686330300000,13,2023-06-09 17:05:00
14,1960.8957,1961.0,1961.33,1961.33,1960.1,1686330600000,14,2023-06-09 17:10:00
13,1961.0969,1961.11,1961.32,1961.32,1960.88,1686330900000,13,2023-06-09 17:15:00
12,1961.9017,1961.46,1962.4,1962.4,1960.96,1686331200000,12,2023-06-09 17:20:00
14,1962.4286,1962.39,1962.54,1962.73,1961.7,1686331500000,14,2023-06-09 17:25:00
13,1962.2277,1962.41,1962.28,1962.41,1962.01,1686331800000,13,2023-06-09 17:30:00
13,1962.1531,1962.26,1961.99,1962.35,1961.98,1686332100000,13,2023-06-09 17:35:00
13,1961.2939,1961.63,1961.0,1961.67,1960.9,1686332400000,13,2023-06-09 17:40:00
13,1961.6892,1961.91,1961.4,1961.91,1961.3,1686332700000,13,2023-06-09 17:45:00
14,1961.3722,1961.27,1961.59,1961.6,1960.8,1686333000000,14,2023-06-09 17:50:00
14,1961.2914,1961.38,1961.56,1961.58,1960.5,1686333300000,14,2023-06-09 17:55:00
13,1961.56,1961.42,1961.63,1961.79,1961.42,1686333600000,13,2023-06-09 18:00:00
13,1961.7208,1961.47,1962.1,1962.1,1961.47,1686333900000,13,2023-06-09 18:05:00
13,1962.2646,1962.15,1962.36,1962.36,1962.1,1686334200000,13,2023-06-09 18:10:00
13,1962.4439,1962.41,1962.3,1962.78,1962.22,1686334500000,13,2023-06-09 18:15:00
13,1962.2692,1962.46,1962.22,1962.51,1962.03,1686334800000,13,2023-06-09 18:20:00
12,1962.0775,1962.02,1962.62,1962.62,1961.93,1686335100000,12,2023-06-09 18:25:00
13,1962.4038,1962.13,1962.28,1962.64,1962.13,1686335400000,13,2023-06-09 18:30:00
13,1962.0508,1962.4,1961.91,1962.4,1961.77,1686335700000,13,2023-06-09 18:35:00
13,1961.5385,1961.77,1960.94,1961.9,1960.94,1686336000000,13,2023-06-09 18:40:00
12,1961.3242,1961.16,1961.47,1961.47,1961.14,1686336300000,12,2023-06-09 18:45:00
1,1961.31,1961.31,1961.31,1961.31,1961.31,1686336600000,1,2023-06-09 18:50:00
1,1961.41,1961.41,1961.41,1961.41,1961.41,1686338400000,1,2023-06-09 19:20:00
1,1960.45,1960.45,1960.45,1960.45,1960.45,1686339300000,1,2023-06-09 19:35:00
1,1959.99,1959.99,1959.99,1959.99,1959.99,1686340500000,1,2023-06-09 19:55:00
9,1960.2544,1960.21,1960.34,1960.35,1960.15,1686341700000,9,2023-06-09 20:15:00
5,1960.25,1960.25,1960.23,1960.34,1960.21,1686342000000,5,2023-06-09 20:20:00
12,1960.5525,1960.56,1960.77,1960.77,1959.9,1686342300000,12,2023-06-09 20:25:00
13,1960.8831,1960.71,1960.89,1961.06,1960.71,1686342600000,13,2023-06-09 20:30:00
12,1960.6192,1960.63,1960.52,1961.06,1960.52,1686342900000,12,2023-06-09 20:35:00
13,1960.6039,1960.53,1960.74,1960.75,1960.49,1686343200000,13,2023-06-09 20:40:00
13,1960.7577,1960.58,1960.82,1960.87,1960.58,1686343500000,13,2023-06-09 20:45:00
13,1960.5708,1960.61,1960.34,1960.74,1960.34,1686343800000,13,2023-06-09 20:50:00
12,1960.4692,1960.48,1960.71,1960.71,1960.26,1686344100000,12,2023-06-09 20:55:00
1,1960.49,1960.49,1960.49,1960.49,1960.49,1686344400000,1,2023-06-09 21:00:00
2,1961.905,1963.1,1960.71,1963.1,1960.71,1686510000000,2,2023-06-11 19:00:00
1,1960.71,1960.71,1960.71,1960.71,1960.71,1686513600000,1,2023-06-11 20:00:00
1,1960.71,1960.71,1960.71,1960.71,1960.71,1686517200000,1,2023-06-11 21:00:00
1,1962.45,1962.45,1962.45,1962.45,1962.45,1686517500000,1,2023-06-11 21:05:00
8,1960.0275,1960.18,1959.69,1960.27,1959.66,1686520800000,8,2023-06-11 22:00:00
12,1959.4567,1958.8,1959.5,1959.67,1958.7,1686521100000,12,2023-06-11 22:05:00
9,1959.92,1959.73,1960.28,1960.28,1959.73,1686521400000,9,2023-06-11 22:10:00
10,1959.977,1960.02,1959.98,1960.06,1959.88,1686521700000,10,2023-06-11 22:15:00
11,1960.2554,1959.99,1960.45,1960.5,1959.5,1686522000000,11,2023-06-11 22:20:00
10,1960.216,1960.46,1960.18,1960.46,1959.5,1686522300000,10,2023-06-11 22:25:00
12,1959.675,1959.1,1959.57,1959.93,1959.0,1686522600000,12,2023-06-11 22:30:00
11,1959.5682,1959.48,1959.67,1959.67,1959.48,1686522900000,11,2023-06-11 22:35:00
11,1959.41,1958.9,1959.32,1959.73,1958.9,1686523200000,11,2023-06-11 22:40:00
11,1959.0282,1959.02,1959.04,1959.31,1958.2,1686523500000,11,2023-06-11 22:45:00
11,1958.9118,1958.88,1959.12,1959.24,1958.3,1686523800000,11,2023-06-11 22:50:00
11,1958.8754,1959.11,1958.87,1959.23,1957.9,1686524100000,11,2023-06-11 22:55:00
10,1958.311,1958.43,1958.39,1958.43,1958.2,1686524400000,10,2023-06-11 23:00:00
10,1958.23,1958.25,1958.17,1958.51,1958.01,1686524700000,10,2023-06-11 23:05:00
12,1958.345,1958.29,1958.65,1958.65,1957.5,1686525000000,12,2023-06-11 23:10:00
10,1958.877,1958.68,1959.1,1959.13,1958.65,1686525300000,10,2023-06-11 23:15:00
10,1959.128,1959.14,1959.25,1959.25,1959.06,1686525600000,10,2023-06-11 23:20:00
11,1959.6536,1959.26,1960.18,1960.45,1959.18,1686525900000,11,2023-06-11 23:25:00
10,1959.913,1959.5,1959.73,1960.37,1959.5,1686526200000,10,2023-06-11 23:30:00
10,1959.764,1959.76,1959.67,1959.85,1959.67,1686526500000,10,2023-06-11 23:35:00
10,1959.686,1959.7,1959.63,1959.82,1959.37,1686526800000,10,2023-06-11 23:40:00
12,1959.9425,1959.72,1960.16,1960.35,1959.4,1686527100000,12,2023-06-11 23:45:00
11,1960.0746,1960.1,1960.04,1960.1,1960.03,1686527400000,11,2023-06-11 23:50:00
10,1959.95,1959.84,1959.83,1960.15,1959.83,1686527700000,10,2023-06-11 23:55:00
14,1959.7386,1960.09,1960.19,1960.19,1959.3,1686528000000,14,2023-06-12 00:00:00
15,1960.026,1959.94,1959.99,1960.29,1959.2,1686528300000,15,2023-06-12 00:05:00
13,1960.0792,1960.09,1960.06,1960.32,1959.88,1686528600000,13,2023-06-12 00:10:00
13,1960.1262,1960.09,1959.93,1960.36,1959.93,1686528900000,13,2023-06-12 00:15:00
13,1959.5838,1960.02,1959.11,1960.02,1959.11,1686529200000,13,2023-06-12 00:20:00
13,1958.7831,1959.12,1958.49,1959.16,1958.3,1686529500000,13,2023-06-12 00:25:00
14,1958.2072,1958.62,1958.14,1958.62,1957.3,1686529800000,14,2023-06-12 00:30:00
13,1958.2754,1958.11,1958.52,1958.7,1958.11,1686530100000,13,2023-06-12 00:35:00
13,1958.85,1958.2,1958.84,1959.08,1958.2,1686530400000,13,2023-06-12 00:40:00
9,1958.8733,1958.75,1958.89,1958.97,1958.69,1686530700000,9,2023-06-12 00:45:00
13,1958.8223,1959.02,1958.74,1959.02,1958.69,1686531000000,13,2023-06-12 00:50:00
13,1958.8708,1958.75,1958.32,1959.13,1958.32,1686531300000,13,2023-06-12 00:55:00
