v,vw,o,c,h,l,t,n,timestamp
13,2645.7185,2645.3,2646.19,2646.32,2644.98,1732794000000,13,2024-11-28 11:40:00
13,2645.8169,2646.19,2646.12,2646.19,2645.4,1732794300000,13,2024-11-28 11:45:00
13,2646.7138,2645.85,2646.65,2647.47,2645.67,1732794600000,13,2024-11-28 11:50:00
13,2646.9716,2646.93,2646.79,2647.46,2646.62,1732794900000,13,2024-11-28 11:55:00
12,2645.9825,2646.91,2645.5,2646.91,2645.5,1732795200000,12,2024-11-28 12:00:00
13,2645.6161,2645.43,2645.43,2646.01,2645.36,1732795500000,13,2024-11-28 12:05:00
13,2645.7092,2645.62,2645.43,2646.09,2645.36,1732795800000,13,2024-11-28 12:10:00
13,2645.7961,2645.43,2646.62,2646.62,2645.11,1732796100000,13,2024-11-28 12:15:00
14,2645.9393,2646.51,2644.75,2646.72,2643.8,1732796400000,14,2024-11-28 12:20:00
13,2644.8762,2644.1,2645.26,2645.48,2644.1,1732796700000,13,2024-11-28 12:25:00
14,2645.8929,2645.79,2645.93,2646.27,2644.9,1732797000000,14,2024-11-28 12:30:00
13,2646.6031,2646.24,2646.59,2647.03,2645.93,1732797300000,13,2024-11-28 12:35:00
13,2646.1592,2646.04,2646.04,2646.63,2645.89,1732797600000,13,2024-11-28 12:40:00
13,2645.8592,2645.67,2645.85,2646.04,2645.67,1732797900000,13,2024-11-28 12:45:00
13,2645.8138,2645.82,2646.66,2646.66,2645.43,1732798200000,13,2024-11-28 12:50:00
13,2646.2285,2646.63,2645.94,2646.63,2645.56,1732798500000,13,2024-11-28 12:55:00
13,2644.4162,2645.99,2643.57,2645.99,2642.99,1732798800000,13,2024-11-28 13:00:00
13,2643.5977,2643.7,2643.42,2644.35,2643.0,1732799100000,13,2024-11-28 13:05:00
12,2644.8858,2643.95,2645.03,2645.71,2643.42,1732799400000,12,2024-11-28 13:10:00
13,2644.9969,2644.71,2645.41,2645.46,2644.27,1732799700000,13,2024-11-28 13:15:00
13,2645.7139,2645.37,2645.56,2646.39,2645.34,1732800000000,13,2024-11-28 13:20:00
11,2645.6255,2645.99,2644.82,2646.67,2644.7,1732800300000,11,2024-11-28 13:25:00
13,2643.8977,2644.84,2644.6,2644.84,2643.18,1732800600000,13,2024-11-28 13:30:00
12,2645.9525,2645.35,2645.76,2646.62,2645.35,1732800900000,12,2024-11-28 13:35:00
13,2646.1354,2645.79,2646.71,2646.78,2645.61,1732801200000,13,2024-11-28 13:40:00
12,2647.025,2647.31,2646.28,2647.48,2646.28,1732801500000,12,2024-11-28 13:45:00
12,2645.9375,2646.44,2646.45,2646.45,2645.56,1732801800000,12,2024-11-28 13:50:00
13,2646.4531,2646.47,2646.88,2647.09,2646.06,1732802100000,13,2024-11-28 13:55:00
13,2646.8754,2646.35,2647.61,2647.61,2646.35,1732802400000,13,2024-11-28 14:00:00
13,2647.4423,2647.35,2647.65,2647.72,2647.06,1732802700000,13,2024-11-28 14:05:00
13,2646.8738,2647.66,2646.31,2647.66,2646.01,1732803000000,13,2024-11-28 14:10:00
13,2645.91,2645.86,2645.63,2646.3,2645.63,1732803300000,13,2024-11-28 14:15:00
13,2645.52,2645.49,2646.26,2646.26,2645.03,1732803600000,13,2024-11-28 14:20:00
12,2646.4458,2646.01,2646.75,2646.75,2645.7,1732803900000,12,2024-11-28 14:25:00
14,2646.16,2645.3,2645.66,2646.69,2645.3,1732804200000,14,2024-11-28 14:30:00
13,2645.0992,2645.09,2645.01,2645.79,2644.68,1732804500000,13,2024-11-28 14:35:00
13,2644.0892,2645.32,2643.39,2645.32,2643.39,1732804800000,13,2024-11-28 14:40:00
13,2643.9938,2644.38,2643.59,2644.73,2643.25,1732805100000,13,2024-11-28 14:45:00
13,2642.6485,2642.85,2642.21,2643.0,2642.06,1732805400000,13,2024-11-28 14:50:00
13,2641.7423,2642.17,2641.3,2642.47,2640.81,1732805700000,13,2024-11-28 14:55:00
13,2642.0654,2640.5,2642.03,2642.92,2640.5,1732806000000,13,2024-11-28 15:00:00
12,2641.8217,2642.24,2642.16,2642.31,2640.86,1732806300000,12,2024-11-28 15:05:00
14,2641.1843,2640.2,2641.13,2641.56,2640.2,1732806600000,14,2024-11-28 15:10:00
15,2641.4973,2640.1,2641.85,2642.3,2640.1,1732806900000,15,2024-11-28 15:15:00
12,2639.4617,2640.49,2638.88,2640.49,2638.7,1732807200000,12,2024-11-28 15:20:00
13,2638.7415,2638.77,2638.26,2639.4,2638.1,1732807500000,13,2024-11-28 15:25:00
13,2637.9215,2638.7,2636.74,2638.7,2636.41,1732807800000,13,2024-11-28 15:30:00
13,2636.8185,2637.48,2636.38,2637.48,2636.38,1732808100000,13,2024-11-28 15:35:00
13,2637.5685,2636.7,2638.54,2638.54,2636.54,1732808400000,13,2024-11-28 15:40:00
13,2638.59,2638.23,2639.29,2639.35,2638.0,1732808700000,13,2024-11-28 15:45:00
13,2638.6208,2638.7,2639.14,2639.14,2638.13,1732809000000,13,2024-11-28 15:50:00
12,2638.6867,2638.25,2638.11,2639.58,2638.11,1732809300000,12,2024-11-28 15:55:00
13,2638.2685,2638.28,2638.73,2638.85,2637.64,1732809600000,13,2024-11-28 16:00:00
12,2639.1675,2638.64,2639.92,2640.06,2638.64,1732809900000,12,2024-11-28 16:05:00
13,2640.0261,2639.46,2639.73,2640.44,2639.46,1732810200000,13,2024-11-28 16:10:00
13,2639.3162,2639.84,2639.91,2639.91,2638.97,1732810500000,13,2024-11-28 16:15:00
13,2640.0738,2639.45,2640.77,2641.0,2639.45,1732810800000,13,2024-11-28 16:20:00
12,2641.3783,2640.84,2641.59,2642.09,2640.68,1732811100000,12,2024-11-28 16:25:00
13,2641.4231,2641.82,2641.19,2641.83,2641.12,1732811400000,13,2024-11-28 16:30:00
13,2641.4369,2641.21,2641.26,2641.76,2641.18,1732811700000,13,2024-11-28 16:35:00
12,2640.9167,2641.7,2641.73,2641.73,2640.42,1732812000000,12,2024-11-28 16:40:00
13,2641.8431,2641.69,2641.66,2642.33,2640.99,1732812300000,13,2024-11-28 16:45:00
13,2641.2685,2641.74,2641.1,2641.74,2640.95,1732812600000,13,2024-11-28 16:50:00
13,2641.4231,2641.12,2641.86,2641.9,2641.01,1732812900000,13,2024-11-28 16:55:00
13,2641.2623,2642.0,2641.28,2642.0,2640.92,1732813200000,13,2024-11-28 17:00:00
12,2641.2767,2641.03,2641.46,2641.57,2641.03,1732813500000,12,2024-11-28 17:05:00
13,2641.7108,2641.38,2641.74,2642.18,2641.38,1732813800000,13,2024-11-28 17:10:00
13,2641.2631,2641.54,2640.97,2641.57,2640.97,1732814100000,13,2024-11-28 17:15:00
13,2640.9054,2641.16,2641.06,2641.26,2640.5,1732814400000,13,2024-11-28 17:20:00
13,2640.4408,2640.65,2640.38,2640.87,2639.95,1732814700000,13,2024-11-28 17:25:00
13,2640.2708,2640.24,2640.76,2640.87,2639.76,1732815000000,13,2024-11-28 17:30:00
13,2640.9485,2640.77,2641.12,2641.16,2640.76,1732815300000,13,2024-11-28 17:35:00
13,2641.2054,2641.23,2641.2,2641.46,2641.07,1732815600000,13,2024-11-28 17:40:00
13,2641.4438,2641.27,2641.66,2641.76,2641.27,1732815900000,13,2024-11-28 17:45:00
13,2641.0277,2641.44,2640.77,2641.76,2640.57,1732816200000,13,2024-11-28 17:50:00
13,2640.7238,2641.19,2640.79,2641.19,2640.45,1732816500000,13,2024-11-28 17:55:00
13,2640.1338,2640.98,2639.97,2640.98,2639.57,1732816800000,13,2024-11-28 18:00:00
13,2640.5708,2639.97,2640.71,2640.97,2639.97,1732817100000,13,2024-11-28 18:05:00
15,2640.4993,2639.7,2640.74,2640.84,2639.3,1732817400000,15,2024-11-28 18:10:00
11,2640.4164,2640.62,2640.28,2640.74,2640.19,1732817700000,11,2024-11-28 18:15:00
13,2640.6438,2640.5,2640.8,2640.81,2640.28,1732818000000,13,2024-11-28 18:20:00
14,2640.9179,2640.81,2641.09,2641.3,2640.0,1732818300000,14,2024-11-28 18:25:00
12,2641.1717,2641.16,2641.08,2641.31,2641.08,1732818600000,12,2024-11-28 18:30:00
12,2641.0992,2641.08,2641.06,2641.19,2641.05,1732818900000,12,2024-11-28 18:35:00
14,2640.7121,2639.9,2640.72,2641.06,2639.9,1732819200000,14,2024-11-28 18:40:00
13,2640.6954,2640.71,2640.49,2640.89,2640.49,1732819500000,13,2024-11-28 18:45:00
12,2639.9983,2640.48,2639.48,2640.49,2639.48,1732819800000,12,2024-11-28 18:50:00
13,2639.7854,2639.49,2639.89,2639.99,2639.48,1732820100000,13,2024-11-28 18:55:00
14,2639.3107,2639.86,2638.8,2639.89,2638.78,1732820400000,14,2024-11-28 19:00:00
12,2638.7975,2638.82,2638.67,2638.88,2638.67,1732820700000,12,2024-11-28 19:05:00
12,2638.2992,2638.69,2638.11,2638.69,2638.11,1732821000000,12,2024-11-28 19:10:00
12,2638.0842,2637.87,2637.86,2638.35,2637.86,1732821300000,12,2024-11-28 19:15:00
12,2637.7183,2637.83,2637.45,2637.91,2637.41,1732821600000,12,2024-11-28 19:20:00
13,2637.4908,2637.47,2637.3,2637.75,2637.3,1732821900000,13,2024-11-28 19:25:00
2,2637.42,2637.47,2637.37,2637.47,2637.37,1732822200000,2,2024-11-28 19:30:00
1,2637.37,2637.37,2637.37,2637.37,2637.37,1732831200000,1,2024-11-28 22:00:00
10,2638.338,2638.21,2638.64,2638.64,2637.3,1732834800000,10,2024-11-28 23:00:00
14,2638.5729,2638.53,2638.98,2638.98,2637.4,1732835100000,14,2024-11-28 23:05:00
14,2638.4964,2638.59,2638.59,2638.65,2637.3,1732835400000,14,2024-11-28 23:10:00
14,2638.7279,2638.51,2638.51,2639.14,2637.9,1732835700000,14,2024-11-28 23:15:00
15,2638.602,2637.5,2638.79,2638.89,2637.5,1732836000000,15,2024-11-28 23:20:00
13,2638.1692,2638.28,2637.93,2638.42,2637.81,1732836300000,13,2024-11-28 23:25:00
13,2637.9031,2638.19,2637.79,2638.22,2637.68,1732836600000,13,2024-11-28 23:30:00
13,2637.4139,2637.67,2637.5,2637.69,2637.11,1732836900000,13,2024-11-28 23:35:00
13,2638.0061,2637.47,2638.12,2638.62,2637.47,1732837200000,13,2024-11-28 23:40:00
13,2638.3738,2638.46,2638.3,2638.6,2638.2,1732837500000,13,2024-11-28 23:45:00
14,2638.1879,2638.27,2638.34,2638.47,2637.1,1732837800000,14,2024-11-28 23:50:00
14,2638.6122,2637.4,2638.78,2639.02,2637.4,1732838100000,14,2024-11-28 23:55:00
13,2638.1185,2638.66,2637.84,2638.75,2637.61,1732838400000,13,2024-11-29 00:00:00
13,2637.3246,2637.75,2636.98,2637.75,2636.81,1732838700000,13,2024-11-29 00:05:00
12,2637.2358,2636.98,2636.87,2637.56,2636.8,1732839000000,12,2024-11-29 00:10:00
13,2637.1015,2637.03,2637.11,2637.19,2636.9,1732839300000,13,2024-11-29 00:15:00
12,2637.3142,2637.12,2637.29,2637.52,2637.12,1732839600000,12,2024-11-29 00:20:00
13,2636.9146,2637.52,2636.99,2637.52,2636.36,1732839900000,13,2024-11-29 00:25:00
13,2637.8746,2636.52,2638.53,2638.53,2636.52,1732840200000,13,2024-11-29 00:30:00
13,2638.7162,2637.97,2638.68,2639.03,2637.97,1732840500000,13,2024-11-29 00:35:00
13,2638.5015,2638.89,2638.32,2638.89,2637.85,1732840800000,13,2024-11-29 00:40:00
13,2637.5454,2638.32,2636.99,2638.32,2636.99,1732841100000,13,2024-11-29 00:45:00
13,2636.7138,2637.14,2636.14,2637.14,2636.07,1732841400000,13,2024-11-29 00:50:00
13,2636.2038,2636.25,2635.81,2636.55,2635.81,1732841700000,13,2024-11-29 00:55:00
13,2635.6639,2636.16,2636.74,2636.74,2634.43,1732842000000,13,2024-11-29 01:00:00
13,2637.5954,2635.22,2638.15,2638.73,2635.22,1732842300000,13,2024-11-29 01:05:00
11,2640.0255,2638.39,2641.04,2641.04,2638.39,1732842600000,11,2024-11-29 01:10:00
13,2641.6392,2640.26,2641.9,2642.5,2640.26,1732842900000,13,2024-11-29 01:15:00
12,2642.865,2641.38,2642.65,2643.92,2641.38,1732843200000,12,2024-11-29 01:20:00
13,2643.5192,2643.46,2644.54,2644.71,2642.88,1732843500000,13,2024-11-29 01:25:00
13,2644.7369,2644.76,2643.75,2645.33,2643.71,1732843800000,13,2024-11-29 01:30:00
13,2645.0408,2643.71,2646.12,2646.12,2643.71,1732844100000,13,2024-11-29 01:35:00
13,2646.3723,2646.52,2646.33,2647.04,2645.86,1732844400000,13,2024-11-29 01:40:00
13,2645.9816,2646.4,2646.03,2646.85,2645.38,1732844700000,13,2024-11-29 01:45:00
13,2645.2708,2646.24,2644.95,2646.24,2644.57,1732845000000,13,2024-11-29 01:50:00
12,2644.8517,2644.95,2644.95,2645.31,2644.56,1732845300000,12,2024-11-29 01:55:00
13,2646.0754,2644.94,2647.68,2648.25,2644.66,1732845600000,13,2024-11-29 02:00:00
13,2648.4592,2647.52,2651.66,2651.66,2645.41,1732845900000,13,2024-11-29 02:05:00
11,2652.8209,2650.62,2656.42,2656.42,2650.62,1732846200000,11,2024-11-29 02:10:00
13,2656.3554,2656.55,2657.51,2657.57,2655.2,1732846500000,13,2024-11-29 02:15:00
13,2658.8554,2657.38,2661.91,2661.91,2656.01,1732846800000,13,2024-11-29 02:20:00
12,2661.0175,2660.99,2660.23,2662.24,2660.08,1732847100000,12,2024-11-29 02:25:00
13,2659.6892,2660.55,2660.59,2660.59,2658.81,1732847400000,13,2024-11-29 02:30:00
13,2659.3331,2659.43,2657.75,2660.49,2657.75,1732847700000,13,2024-11-29 02:35:00
13,2657.9346,2657.29,2657.1,2658.69,2657.1,1732848000000,13,2024-11-29 02:40:00
13,2657.7992,2657.01,2657.9,2658.69,2657.01,1732848300000,13,2024-11-29 02:45:00
13,2657.2669,2657.87,2656.94,2657.87,2656.66,1732848600000,13,2024-11-29 02:50:00
13,2656.9823,2656.85,2657.62,2657.62,2656.68,1732848900000,13,2024-11-29 02:55:00
13,2657.48,2657.14,2657.38,2658.21,2656.74,1732849200000,13,2024-11-29 03:00:00
13,2657.4508,2658.06,2656.23,2658.16,2656.23,1732849500000,13,2024-11-29 03:05:00
13,2655.6077,2655.26,2656.18,2656.84,2655.09,1732849800000,13,2024-11-29 03:10:00
13,2657.48,2656.28,2658.65,2658.65,2655.12,1732850100000,13,2024-11-29 03:15:00
12,2659.2942,2659.13,2658.57,2659.97,2658.07,1732850400000,12,2024-11-29 03:20:00
13,2658.3415,2658.82,2658.32,2659.08,2657.86,1732850700000,13,2024-11-29 03:25:00
13,2657.5892,2658.49,2657.16,2658.49,2657.08,1732851000000,13,2024-11-29 03:30:00
14,2657.2814,2657.36,2657.59,2657.66,2656.2,1732851300000,14,2024-11-29 03:35:00
13,2657.8346,2657.48,2658.46,2658.46,2656.88,1732851600000,13,2024-11-29 03:40:00
13,2658.5677,2659.19,2658.79,2659.19,2658.02,1732851900000,13,2024-11-29 03:45:00
14,2657.9922,2658.85,2657.56,2658.85,2656.4,1732852200000,14,2024-11-29 03:50:00
13,2659.0892,2658.32,2659.79,2660.05,2657.71,1732852500000,13,2024-11-29 03:55:00
13,2660.2354,2660.39,2660.3,2660.57,2659.9,1732852800000,13,2024-11-29 04:00:00
13,2659.6885,2660.41,2660.06,2660.41,2659.04,1732853100000,13,2024-11-29 04:05:00
13,2659.7538,2659.98,2659.73,2660.16,2659.42,1732853400000,13,2024-11-29 04:10:00
13,2660.1485,2659.97,2660.35,2660.35,2659.97,1732853700000,13,2024-11-29 04:15:00
13,2660.1515,2660.28,2660.27,2660.34,2659.9,1732854000000,13,2024-11-29 04:20:00
13,2659.7439,2660.23,2659.46,2660.3,2659.46,1732854300000,13,2024-11-29 04:25:00
12,2658.8842,2659.55,2658.48,2659.55,2658.48,1732854600000,12,2024-11-29 04:30:00
12,2659.2375,2658.27,2660.45,2660.45,2658.27,1732854900000,12,2024-11-29 04:35:00
14,2661.4678,2660.51,2660.01,2663.53,2660.01,1732855200000,14,2024-11-29 04:40:00
12,2660.3375,2659.97,2660.51,2660.85,2659.82,1732855500000,12,2024-11-29 04:45:00
13,2660.1185,2660.39,2659.87,2660.51,2659.51,1732855800000,13,2024-11-29 04:50:00
13,2659.7077,2660.06,2659.8,2660.06,2659.52,1732856100000,13,2024-11-29 04:55:00
13,2659.7823,2659.99,2659.66,2659.99,2659.53,1732856400000,13,2024-11-29 05:00:00
13,2660.1346,2659.4,2660.89,2660.97,2659.4,1732856700000,13,2024-11-29 05:05:00
13,2660.7861,2660.89,2660.85,2660.97,2660.58,1732857000000,13,2024-11-29 05:10:00
13,2660.7339,2660.74,2661.05,2661.05,2660.15,1732857300000,13,2024-11-29 05:15:00
14,2660.9328,2660.97,2661.04,2661.1,2659.9,1732857600000,14,2024-11-29 05:20:00
13,2662.3023,2662.17,2662.38,2663.01,2661.04,1732857900000,13,2024-11-29 05:25:00
13,2663.0115,2662.46,2662.85,2663.75,2662.38,1732858200000,13,2024-11-29 05:30:00
13,2662.3146,2662.69,2662.35,2662.85,2661.65,1732858500000,13,2024-11-29 05:35:00
12,2661.8158,2662.54,2661.05,2663.08,2660.54,1732858800000,12,2024-11-29 05:40:00
13,2661.1015,2660.51,2661.65,2662.0,2660.51,1732859100000,13,2024-11-29 05:45:00
13,2662.0869,2662.06,2661.69,2662.59,2661.35,1732859400000,13,2024-11-29 05:50:00
13,2662.3246,2661.7,2662.27,2662.88,2661.69,1732859700000,13,2024-11-29 05:55:00
14,2662.1493,2662.19,2662.45,2662.45,2660.9,1732860000000,14,2024-11-29 06:00:00
13,2663.8892,2662.83,2665.1,2665.44,2662.45,1732860300000,13,2024-11-29 06:05:00
13,2664.8469,2665.34,2665.64,2666.03,2664.03,1732860600000,13,2024-11-29 06:10:00
13,2664.32,2665.66,2662.24,2665.66,2662.24,1732860900000,13,2024-11-29 06:15:00
13,2662.2169,2661.71,2661.98,2662.78,2661.62,1732861200000,13,2024-11-29 06:20:00
13,2662.6954,2662.35,2663.44,2663.44,2661.98,1732861500000,13,2024-11-29 06:25:00
14,2663.9021,2663.51,2663.85,2664.48,2662.7,1732861800000,14,2024-11-29 06:30:00
13,2663.7323,2664.1,2663.34,2664.1,2663.34,1732862100000,13,2024-11-29 06:35:00
13,2663.7677,2663.34,2664.46,2664.46,2663.18,1732862400000,13,2024-11-29 06:40:00
12,2664.2408,2664.05,2664.48,2664.73,2664.04,1732862700000,12,2024-11-29 06:45:00
13,2664.23,2664.37,2664.6,2664.6,2663.79,1732863000000,13,2024-11-29 06:50:00
13,2664.7315,2664.15,2665.09,2665.28,2664.15,1732863300000,13,2024-11-29 06:55:00
13,2664.6077,2665.11,2664.1,2665.15,2663.95,1732863600000,13,2024-11-29 07:00:00
14,2662.4493,2662.9,2662.04,2664.1,2661.1,1732863900000,14,2024-11-29 07:05:00
13,2661.5692,2661.58,2661.73,2662.04,2661.2,1732864200000,13,2024-11-29 07:10:00
13,2662.0315,2661.97,2661.61,2662.63,2661.61,1732864500000,13,2024-11-29 07:15:00
13,2661.8462,2661.48,2661.5,2662.58,2661.48,1732864800000,13,2024-11-29 07:20:00
13,2661.6069,2661.76,2661.82,2661.97,2661.35,1732865100000,13,2024-11-29 07:25:00
13,2660.4992,2661.7,2659.91,2661.82,2659.45,1732865400000,13,2024-11-29 07:30:00
13,2660.2469,2659.88,2661.16,2661.16,2659.88,1732865700000,13,2024-11-29 07:35:00
13,2660.9623,2660.96,2660.92,2661.34,2660.55,1732866000000,13,2024-11-29 07:40:00
13,2660.6408,2660.76,2660.32,2660.85,2660.32,1732866300000,13,2024-11-29 07:45:00
13,2659.9746,2660.29,2659.19,2660.34,2659.19,1732866600000,13,2024-11-29 07:50:00
13,2659.9777,2659.07,2660.5,2660.56,2659.07,1732866900000,13,2024-11-29 07:55:00
13,2661.7085,2661.01,2661.54,2662.48,2660.86,1732867200000,13,2024-11-29 08:00:00
13,2660.1485,2661.32,2658.59,2661.32,2658.59,1732867500000,13,2024-11-29 08:05:00
13,2657.9085,2658.45,2656.6,2658.72,2656.6,1732867800000,13,2024-11-29 08:10:00
14,2657.2529,2656.77,2657.99,2657.99,2656.6,1732868100000,14,2024-11-29 08:15:00
13,2657.7846,2657.91,2657.65,2657.99,2657.35,1732868400000,13,2024-11-29 08:20:00
13,2658.6169,2658.11,2659.89,2659.89,2657.79,1732868700000,13,2024-11-29 08:25:00
13,2658.6292,2660.35,2657.91,2660.35,2657.26,1732869000000,13,2024-11-29 08:30:00
14,2657.2179,2657.43,2657.38,2657.55,2656.77,1732869300000,14,2024-11-29 08:35:00
13,2656.4331,2656.9,2656.1,2657.05,2655.37,1732869600000,13,2024-11-29 08:40:00
13,2655.2815,2655.36,2656.67,2656.67,2654.1,1732869900000,13,2024-11-29 08:45:00
13,2657.1316,2656.53,2657.38,2657.96,2656.53,1732870200000,13,2024-11-29 08:50:00
13,2658.2754,2658.3,2657.53,2659.52,2657.27,1732870500000,13,2024-11-29 08:55:00
12,2656.5833,2656.85,2656.75,2657.21,2655.96,1732870800000,12,2024-11-29 09:00:00
13,2658.4562,2656.35,2658.82,2659.58,2656.35,1732871100000,13,2024-11-29 09:05:00
13,2660.2338,2658.96,2661.01,2661.01,2658.96,1732871400000,13,2024-11-29 09:10:00
13,2660.7961,2660.56,2659.24,2661.67,2659.24,1732871700000,13,2024-11-29 09:15:00
13,2659.7138,2660.51,2659.95,2660.51,2658.51,1732872000000,13,2024-11-29 09:20:00
13,2659.6346,2659.98,2659.6,2659.98,2658.76,1732872300000,13,2024-11-29 09:25:00
13,2659.99,2659.82,2659.87,2660.43,2659.6,1732872600000,13,2024-11-29 09:30:00
12,2659.6875,2660.1,2658.92,2660.54,2658.92,1732872900000,12,2024-11-29 09:35:00
13,2658.3177,2658.94,2659.64,2659.64,2657.57,1732873200000,13,2024-11-29 09:40:00
13,2660.6785,2658.23,2662.63,2662.63,2658.23,1732873500000,13,2024-11-29 09:45:00
12,2662.4308,2662.06,2662.68,2663.36,2662.01,1732873800000,12,2024-11-29 09:50:00
12,2662.9292,2662.76,2664.48,2664.48,2662.52,1732874100000,12,2024-11-29 09:55:00
13,2664.3992,2662.64,2664.79,2665.07,2662.64,1732874400000,13,2024-11-29 10:00:00
13,2664.3069,2664.79,2663.79,2665.06,2663.44,1732874700000,13,2024-11-29 10:05:00
13,2664.1269,2663.78,2662.91,2664.69,2662.91,1732875000000,13,2024-11-29 10:10:00
13,2662.8785,2664.39,2662.1,2664.39,2662.1,1732875300000,13,2024-11-29 10:15:00
12,2662.1042,2662.95,2663.29,2663.29,2661.29,1732875600000,12,2024-11-29 10:20:00
12,2662.7758,2662.12,2662.51,2663.46,2662.12,1732875900000,12,2024-11-29 10:25:00
13,2663.8592,2663.04,2665.09,2665.46,2662.47,1732876200000,13,2024-11-29 10:30:00
13,2663.9085,2663.36,2662.39,2664.95,2662.39,1732876500000,13,2024-11-29 10:35:00
13,2662.5192,2663.37,2661.94,2663.37,2661.94,1732876800000,13,2024-11-29 10:40:00
13,2662.0815,2662.5,2662.02,2662.5,2661.82,1732877100000,13,2024-11-29 10:45:00
14,2662.0071,2662.19,2661.83,2662.5,2660.9,1732877400000,14,2024-11-29 10:50:00
14,2662.3678,2662.06,2662.7,2662.97,2661.88,1732877700000,14,2024-11-29 10:55:00
13,2662.4454,2662.9,2662.16,2662.9,2662.16,1732878000000,13,2024-11-29 11:00:00
13,2661.7792,2662.42,2661.32,2662.42,2661.28,1732878300000,13,2024-11-29 11:05:00
13,2662.6592,2661.47,2663.58,2663.98,2661.34,1732878600000,13,2024-11-29 11:10:00
13,2663.5331,2663.34,2662.64,2663.94,2662.64,1732878900000,13,2024-11-29 11:15:00
13,2662.6,2663.59,2662.21,2663.59,2661.78,1732879200000,13,2024-11-29 11:20:00
13,2662.1015,2662.68,2662.39,2662.68,2661.78,1732879500000,13,2024-11-29 11:25:00
13,2662.2292,2661.95,2662.07,2662.95,2661.69,1732879800000,13,2024-11-29 11:30:00
13,2662.8446,2662.39,2662.69,2663.37,2662.39,1732880100000,13,2024-11-29 11:35:00
13,2662.2554,2662.66,2661.99,2662.77,2661.85,1732880400000,13,2024-11-29 11:40:00
14,2662.4871,2661.4,2662.26,2663.26,2661.4,1732880700000,14,2024-11-29 11:45:00
13,2661.3615,2661.6,2660.83,2662.83,2660.68,1732881000000,13,2024-11-29 11:50:00
13,2660.5623,2661.02,2659.53,2661.38,2659.53,1732881300000,13,2024-11-29 11:55:00
13,2659.9992,2660.02,2660.36,2660.36,2659.66,1732881600000,13,2024-11-29 12:00:00
13,2659.9362,2660.17,2660.07,2660.29,2659.55,1732881900000,13,2024-11-29 12:05:00
13,2660.2554,2660.13,2661.1,2661.34,2659.3,1732882200000,13,2024-11-29 12:10:00
13,2660.85,2660.78,2661.44,2661.92,2660.11,1732882500000,13,2024-11-29 12:15:00
12,2661.89,2660.75,2664.29,2664.29,2660.48,1732882800000,12,2024-11-29 12:20:00
13,2663.5708,2664.37,2662.26,2664.37,2662.26,1732883100000,13,2024-11-29 12:25:00
13,2662.0762,2662.01,2661.7,2662.7,2661.66,1732883400000,13,2024-11-29 12:30:00
13,2661.7262,2661.74,2661.54,2662.21,2661.52,1732883700000,13,2024-11-29 12:35:00
13,2660.4631,2661.44,2659.8,2661.54,2659.75,1732884000000,13,2024-11-29 12:40:00
13,2659.4138,2659.32,2659.87,2659.87,2658.99,1732884300000,13,2024-11-29 12:45:00
13,2659.4631,2659.85,2659.44,2659.87,2659.17,1732884600000,13,2024-11-29 12:50:00
13,2659.7908,2659.9,2659.69,2661.03,2658.91,1732884900000,13,2024-11-29 12:55:00
12,2659.9567,2659.87,2660.73,2660.92,2658.63,1732885200000,12,2024-11-29 13:00:00
13,2660.7023,2660.84,2660.2,2661.6,2660.08,1732885500000,13,2024-11-29 13:05:00
13,2660.5716,2660.87,2659.74,2661.37,2659.72,1732885800000,13,2024-11-29 13:10:00
13,2658.1154,2659.52,2657.56,2659.74,2656.94,1732886100000,13,2024-11-29 13:15:00
12,2660.1142,2658.42,2661.64,2661.64,2657.56,1732886400000,12,2024-11-29 13:20:00
13,2662.3977,2662.1,2661.96,2663.07,2661.64,1732886700000,13,2024-11-29 13:25:00
13,2661.2739,2661.67,2660.0,2662.34,2660.0,1732887000000,13,2024-11-29 13:30:00
12,2658.8783,2659.34,2658.33,2660.0,2658.28,1732887300000,12,2024-11-29 13:35:00
13,2658.7108,2659.2,2658.14,2659.52,2657.95,1732887600000,13,2024-11-29 13:40:00
13,2657.9269,2657.4,2659.09,2659.09,2657.23,1732887900000,13,2024-11-29 13:45:00
13,2657.89,2658.6,2657.2,2658.66,2657.1,1732888200000,13,2024-11-29 13:50:00
13,2657.3792,2656.41,2658.18,2658.18,2656.41,1732888500000,13,2024-11-29 13:55:00
13,2659.5746,2658.08,2660.54,2660.73,2658.08,1732888800000,13,2024-11-29 14:00:00
13,2660.9639,2660.31,2662.06,2662.06,2660.31,1732889100000,13,2024-11-29 14:05:00
13,2660.47,2662.5,2659.62,2662.5,2659.12,1732889400000,13,2024-11-29 14:10:00
13,2659.73,2659.6,2659.55,2660.62,2658.73,1732889700000,13,2024-11-29 14:15:00
12,2659.6383,2660.09,2657.52,2660.64,2657.52,1732890000000,12,2024-11-29 14:20:00
12,2656.2458,2656.33,2656.07,2656.6,2655.92,1732890300000,12,2024-11-29 14:25:00
12,2656.3566,2655.85,2657.17,2657.98,2655.22,1732890600000,12,2024-11-29 14:30:00
13,2658.1839,2657.74,2658.7,2659.02,2656.54,1732890900000,13,2024-11-29 14:35:00
14,2657.0679,2657.4,2655.68,2658.97,2655.13,1732891200000,14,2024-11-29 14:40:00
